Criteria ID,Name,Canonical Name,Parent ID,Country Code,Target Type,Status
1003058,Marbach,"Marbach,Lucerne,Switzerland",20137,CH,City,Active
1003059,Meggen,"Meggen,Lucerne,Switzerland",20137,CH,City,Active
1003060,Menznau,"Menznau,Lucerne,Switzerland",20137,CH,City,Active
1003061,Nottwil,"Nottwil,Lucerne,Switzerland",20137,CH,City,Active
1003062,Reiden,"Reiden,Lucerne,Switzerland",20137,CH,City,Active
1003063,Rickenbach,"Rickenbach,Lucerne,Switzerland",20137,CH,City,Active
1003064,Root,"Root,Lucerne,Switzerland",20137,CH,City,Active
1003065,Rothenburg,"Rothenburg,Lucerne,Switzerland",20137,CH,City,Active
1003066,Ruswil,"Ruswil,Lucerne,Switzerland",20137,CH,City,Active
1003069,Schupfheim,"Schupfheim,Lucerne,Switzerland",20137,CH,City,Active
1003070,Sempach,"Sempach,Lucerne,Switzerland",20137,CH,City,Active
1003071,Sursee,"Sursee,Lucerne,Switzerland",20137,CH,City,Active
1003072,Triengen,"Triengen,Lucerne,Switzerland",20137,CH,City,Active
1003073,Willisau,"Willisau,Lucerne,Switzerland",20137,CH,City,Active
1003074,Wolhusen,"Wolhusen,Lucerne,Switzerland",20137,CH,City,Active
1003075,Bevaix,"Bevaix,Canton of Neuchatel,Switzerland",20138,CH,City,Active
1003076,Colombier,"Colombier,Canton of Neuchatel,Switzerland",20138,CH,City,Active
1003078,Cortaillod,"Cortaillod,Canton of Neuchatel,Switzerland",20138,CH,City,Active
1003079,Couvet,"Couvet,Canton of Neuchatel,Switzerland",20138,CH,City,Active
1003080,Cressier,"Cressier,Canton of Neuchatel,Switzerland",20138,CH,City,Active
1003082,La Chaux-de-Fonds,"La Chaux-de-Fonds,Canton of Neuchatel,Switzerland",20138,CH,City,Active
1003083,La Neuveville,"La Neuveville,Canton of Bern,Switzerland",20129,CH,City,Active
1003084,Le Locle,"Le Locle,Canton of Neuchatel,Switzerland",20138,CH,City,Active
1003085,Les Brenets,"Les Brenets,Canton of Neuchatel,Switzerland",20138,CH,City,Active
1003086,Les Geneveys-sur-Coffrane,"Les Geneveys-sur-Coffrane,Canton of Neuchatel,Switzerland",20138,CH,City,Active
1003088,Neuchatel,"Neuchatel,Canton of Neuchatel,Switzerland",20138,CH,City,Active
1003089,Saint-Blaise,"Saint-Blaise,Canton of Neuchatel,Switzerland",20138,CH,City,Active
1003090,Buochs,"Buochs,Nidwalden,Switzerland",20139,CH,City,Active
1003091,Ennetburgen,"Ennetburgen,Nidwalden,Switzerland",20139,CH,City,Active
1003092,Stans,"Stans,Nidwalden,Switzerland",20139,CH,City,Active
1003094,Stansstad,"Stansstad,Nidwalden,Switzerland",20139,CH,City,Active
1003095,Engelberg,"Engelberg,Canton of Obwalden,Switzerland",20140,CH,City,Active
1003096,Kerns,"Kerns,Canton of Obwalden,Switzerland",20140,CH,City,Active
1003097,Au,"Au,St. Gallen,Switzerland",20141,CH,City,Active
1003098,Buchs,"Buchs,St. Gallen,Switzerland",20141,CH,City,Active
1003099,Flawil,"Flawil,St. Gallen,Switzerland",20141,CH,City,Active
1003100,Gams,"Gams,St. Gallen,Switzerland",20141,CH,City,Active
1003101,Gossau,"Gossau,St. Gallen,Switzerland",20141,CH,City,Active
1003104,Lichtensteig,"Lichtensteig,St. Gallen,Switzerland",20141,CH,City,Active
1003105,Mels,"Mels,St. Gallen,Switzerland",20141,CH,City,Active
1003106,Nesslau-Krummenau,"Nesslau-Krummenau,St. Gallen,Switzerland",20141,CH,City,Active
1003107,Oberriet,"Oberriet,St. Gallen,Switzerland",20141,CH,City,Active
1003109,Rorschach,"Rorschach,St. Gallen,Switzerland",20141,CH,City,Active
1003110,Sargans,"Sargans,St. Gallen,Switzerland",20141,CH,City,Active
1003111,Schwerzenbach,"Schwerzenbach,Zurich,Switzerland",20151,CH,City,Active
1003112,Sennwald,"Sennwald,St. Gallen,Switzerland",20141,CH,City,Active
1003113,Saint Gallen,"Saint Gallen,St. Gallen,Switzerland",20141,CH,City,Active
1003114,Uznach,"Uznach,St. Gallen,Switzerland",20141,CH,City,Active
1003115,Wattwil,"Wattwil,St. Gallen,Switzerland",20141,CH,City,Active
1003116,Wil,"Wil,St. Gallen,Switzerland",20141,CH,City,Active
1003117,Beringen,"Beringen,Canton of Schaffhausen,Switzerland",20142,CH,City,Active
1003119,Ramsen,"Ramsen,Canton of Schaffhausen,Switzerland",20142,CH,City,Active
1003120,Schaffhausen,"Schaffhausen,Canton of Schaffhausen,Switzerland",20142,CH,City,Active
1003121,Thayngen,"Thayngen,Canton of Schaffhausen,Switzerland",20142,CH,City,Active
1003122,Balsthal,"Balsthal,Canton of Solothurn,Switzerland",20143,CH,City,Active
1003123,Battwil,"Battwil,Canton of Solothurn,Switzerland",20143,CH,City,Active
1003124,Bellach,"Bellach,Canton of Solothurn,Switzerland",20143,CH,City,Active
1003125,Bettlach,"Bettlach,Canton of Solothurn,Switzerland",20143,CH,City,Active
1003126,Biberist,"Biberist,Canton of Solothurn,Switzerland",20143,CH,City,Active
1003127,Breitenbach,"Breitenbach,Canton of Solothurn,Switzerland",20143,CH,City,Active
1003128,Daniken,"Daniken,Canton of Solothurn,Switzerland",20143,CH,City,Active
1003129,Dornach,"Dornach,Canton of Solothurn,Switzerland",20143,CH,City,Active
1003130,Dulliken,"Dulliken,Canton of Solothurn,Switzerland",20143,CH,City,Active
1003131,Egerkingen,"Egerkingen,Canton of Solothurn,Switzerland",20143,CH,City,Active
1003132,Grenchen,"Grenchen,Canton of Solothurn,Switzerland",20143,CH,City,Active
1003133,Gretzenbach,"Gretzenbach,Canton of Solothurn,Switzerland",20143,CH,City,Active
1003134,Hagendorf,"Hagendorf,Canton of Solothurn,Switzerland",20143,CH,City,Active
1003135,Kleinlutzel,"Kleinlutzel,Canton of Solothurn,Switzerland",20143,CH,City,Active
1003136,Lengnau,"Lengnau,Canton of Bern,Switzerland",20129,CH,City,Active
1003137,Oberbuchsiten,"Oberbuchsiten,Canton of Solothurn,Switzerland",20143,CH,City,Active
1003138,Oberdorf,"Oberdorf,Canton of Solothurn,Switzerland",20143,CH,City,Active
1003139,Oensingen,"Oensingen,Canton of Solothurn,Switzerland",20143,CH,City,Active
1003140,Schonenwerd,"Schonenwerd,Canton of Solothurn,Switzerland",20143,CH,City,Active
1003141,Solothurn,"Solothurn,Canton of Solothurn,Switzerland",20143,CH,City,Active
1003142,Zuchwil,"Zuchwil,Canton of Solothurn,Switzerland",20143,CH,City,Active
1003143,Einsiedeln,"Einsiedeln,Canton of Schwyz,Switzerland",20144,CH,City,Active
1003144,Freienbach,"Freienbach,Canton of Schwyz,Switzerland",20144,CH,City,Active
1003145,Galgenen,"Galgenen,Canton of Schwyz,Switzerland",20144,CH,City,Active
1003146,Gersau,"Gersau,Canton of Schwyz,Switzerland",20144,CH,City,Active
1003148,Kussnacht,"Kussnacht,Canton of Schwyz,Switzerland",20144,CH,City,Active
1003149,Schwyz,"Schwyz,Canton of Schwyz,Switzerland",20144,CH,City,Active
1003151,Wollerau,"Wollerau,Canton of Schwyz,Switzerland",20144,CH,City,Active
1003152,Amriswil,"Amriswil,Thurgau,Switzerland",20145,CH,City,Active
1003153,Arbon,"Arbon,Thurgau,Switzerland",20145,CH,City,Active
1003154,Bischofszell,"Bischofszell,Thurgau,Switzerland",20145,CH,City,Active
1003155,Frauenfeld,"Frauenfeld,Thurgau,Switzerland",20145,CH,City,Active
1003156,Gottlieben,"Gottlieben,Thurgau,Switzerland",20145,CH,City,Active
1003157,Gachnang,"Gachnang,Thurgau,Switzerland",20145,CH,City,Active
1003158,Matzingen,"Matzingen,Thurgau,Switzerland",20145,CH,City,Active
1003159,Pfyn,"Pfyn,Thurgau,Switzerland",20145,CH,City,Active
1003160,Roggwil,"Roggwil,Thurgau,Switzerland",20145,CH,City,Active
1003161,Romanshorn,"Romanshorn,Thurgau,Switzerland",20145,CH,City,Active
1003162,Sirnach,"Sirnach,Thurgau,Switzerland",20145,CH,City,Active
1003163,Steckborn,"Steckborn,Thurgau,Switzerland",20145,CH,City,Active
1003164,Wangi,"Wangi,Thurgau,Switzerland",20145,CH,City,Active
1003165,Weinfelden,"Weinfelden,Thurgau,Switzerland",20145,CH,City,Active
1003166,Agno,"Agno,Ticino,Switzerland",20146,CH,City,Active
1003167,Ascona,"Ascona,Ticino,Switzerland",20146,CH,City,Active
1003168,Balerna,"Balerna,Ticino,Switzerland",20146,CH,City,Active
1003169,Bellinzona,"Bellinzona,Ticino,Switzerland",20146,CH,City,Active
1003170,Chiasso,"Chiasso,Ticino,Switzerland",20146,CH,City,Active
1003171,Giubiasco,"Giubiasco,Ticino,Switzerland",20146,CH,City,Active
1003172,Ligornetto,"Ligornetto,Ticino,Switzerland",20146,CH,City,Active
1003173,Losone,"Losone,Ticino,Switzerland",20146,CH,City,Active
1003174,Lugano,"Lugano,Ticino,Switzerland",20146,CH,City,Active
1003175,Manno,"Manno,Ticino,Switzerland",20146,CH,City,Active
1003176,Melide,"Melide,Ticino,Switzerland",20146,CH,City,Active
1003177,Mendrisio,"Mendrisio,Ticino,Switzerland",20146,CH,City,Active
1003178,Muralto,"Muralto,Ticino,Switzerland",20146,CH,City,Active
1003181,Aigle,"Aigle,Vaud,Switzerland",20148,CH,City,Active
1003182,Aubonne,"Aubonne,Vaud,Switzerland",20148,CH,City,Active
1003183,Bex,"Bex,Vaud,Switzerland",20148,CH,City,Active
1003184,Bursins,"Bursins,Vaud,Switzerland",20148,CH,City,Active
1003185,Chateau-d'Oex,"Chateau-d'Oex,Vaud,Switzerland",20148,CH,City,Active
1003186,Chavannes-de-Bogis,"Chavannes-de-Bogis,Vaud,Switzerland",20148,CH,City,Active
1003187,Coppet,"Coppet,Vaud,Switzerland",20148,CH,City,Active
1003188,Cossonay,"Cossonay,Vaud,Switzerland",20148,CH,City,Active
1003189,Crissier,"Crissier,Vaud,Switzerland",20148,CH,City,Active
1003190,Denens,"Denens,Vaud,Switzerland",20148,CH,City,Active
1003191,Ecublens,"Ecublens,Vaud,Switzerland",20148,CH,City,Active
1003192,Epalinges,"Epalinges,Vaud,Switzerland",20148,CH,City,Active
1003193,Founex,"Founex,Vaud,Switzerland",20148,CH,City,Active
1003194,Gland,"Gland,Vaud,Switzerland",20148,CH,City,Active
1003195,Henniez,"Henniez,Vaud,Switzerland",20148,CH,City,Active
1003196,Lausanne,"Lausanne,Vaud,Switzerland",20148,CH,City,Active
1003197,Le Mont-sur-Lausanne,"Le Mont-sur-Lausanne,Vaud,Switzerland",20148,CH,City,Active
1003199,Leysin,"Leysin,Vaud,Switzerland",20148,CH,City,Active
1003200,Lucens,"Lucens,Vaud,Switzerland",20148,CH,City,Active
1003201,Mies,"Mies,Vaud,Switzerland",20148,CH,City,Active
1003202,Montreux,"Montreux,Vaud,Switzerland",20148,CH,City,Active
1003203,Morges,"Morges,Vaud,Switzerland",20148,CH,City,Active
1003204,Moudon,"Moudon,Vaud,Switzerland",20148,CH,City,Active
1003205,Nyon,"Nyon,Vaud,Switzerland",20148,CH,City,Active
1003206,Oron-la-Ville,"Oron-la-Ville,Vaud,Switzerland",20148,CH,City,Active
1003207,Penthalaz,"Penthalaz,Vaud,Switzerland",20148,CH,City,Active
1003208,Pompaples,"Pompaples,Vaud,Switzerland",20148,CH,City,Active
1003209,Prangins,"Prangins,Vaud,Switzerland",20148,CH,City,Active
1003210,Preverenges,"Preverenges,Vaud,Switzerland",20148,CH,City,Active
1003211,Prilly,"Prilly,Vaud,Switzerland",20148,CH,City,Active
1003212,Pully,"Pully,Vaud,Switzerland",20148,CH,City,Active
1003213,Renens,"Renens,Vaud,Switzerland",20148,CH,City,Active
1003215,Saint-Sulpice,"Saint-Sulpice,Vaud,Switzerland",20148,CH,City,Active
1003217,Vevey,"Vevey,Vaud,Switzerland",20148,CH,City,Active
1003219,Yverdon-les-Bains,"Yverdon-les-Bains,Vaud,Switzerland",20148,CH,City,Active
1003220,Brig,"Brig,Valais,Switzerland",20149,CH,City,Active
1003221,Collombey,"Collombey,Valais,Switzerland",20149,CH,City,Active
1003222,Martigny,"Martigny,Valais,Switzerland",20149,CH,City,Active
1003223,Montana,"Montana,Valais,Switzerland",20149,CH,City,Active
1003224,Naters,"Naters,Valais,Switzerland",20149,CH,City,Active
1003225,Saas Fee,"Saas Fee,Valais,Switzerland",20149,CH,City,Active
1003226,Sierre,"Sierre,Valais,Switzerland",20149,CH,City,Active
1003227,Sion,"Sion,Valais,Switzerland",20149,CH,City,Active
1003229,Zermatt,"Zermatt,Valais,Switzerland",20149,CH,City,Active
1003230,Baar,"Baar,Canton of Zug,Switzerland",20150,CH,City,Active
1003231,Cham,"Cham,Canton of Zug,Switzerland",20150,CH,City,Active
1003232,Neuheim,"Neuheim,Canton of Zug,Switzerland",20150,CH,City,Active
1003233,Risch-Rotkreuz,"Risch-Rotkreuz,Canton of Zug,Switzerland",20150,CH,City,Active
1003234,Steinhausen,"Steinhausen,Canton of Zug,Switzerland",20150,CH,City,Active
1003235,Zug,"Zug,Canton of Zug,Switzerland",20150,CH,City,Active
1003236,Aadorf,"Aadorf,Thurgau,Switzerland",20145,CH,City,Active
1003237,Adliswil,"Adliswil,Zurich,Switzerland",20151,CH,City,Active
1003238,Bachenbulach,"Bachenbulach,Zurich,Switzerland",20151,CH,City,Active
1003239,Bassersdorf,"Bassersdorf,Zurich,Switzerland",20151,CH,City,Active
1003241,Bonstetten,"Bonstetten,Zurich,Switzerland",20151,CH,City,Active
1003242,Bremgarten,"Bremgarten,Aargau,Switzerland",20126,CH,City,Active
1003243,Wangen-Bruttisellen,"Wangen-Bruttisellen,Zurich,Switzerland",20151,CH,City,Active
1003244,Bubikon,"Bubikon,Zurich,Switzerland",20151,CH,City,Active
1003245,Bulach,"Bulach,Zurich,Switzerland",20151,CH,City,Active
1003246,Dielsdorf,"Dielsdorf,Zurich,Switzerland",20151,CH,City,Active
1003247,Dietikon,"Dietikon,Zurich,Switzerland",20151,CH,City,Active
1003248,Dubendorf,"Dubendorf,Zurich,Switzerland",20151,CH,City,Active
1003249,Maur,"Maur,Zurich,Switzerland",20151,CH,City,Active
1003250,Effretikon,"Effretikon,Zurich,Switzerland",20151,CH,City,Active
1003251,Egg,"Egg,Zurich,Switzerland",20151,CH,City,Active
1003252,Eglisau,"Eglisau,Switzerland",2756,CH,City,Active
1003253,Embrach,"Embrach,Zurich,Switzerland",20151,CH,City,Active
1003254,Erlenbach,"Erlenbach,Zurich,Switzerland",20151,CH,City,Active
1003257,Geroldswil,"Geroldswil,Zurich,Switzerland",20151,CH,City,Active
1003258,Glattfelden,"Glattfelden,Zurich,Switzerland",20151,CH,City,Active
1003259,Greifensee,"Greifensee,Zurich,Switzerland",20151,CH,City,Active
1003260,Hedingen,"Hedingen,Zurich,Switzerland",20151,CH,City,Active
1003261,Hinwil,"Hinwil,Zurich,Switzerland",20151,CH,City,Active
1003262,Hombrechtikon,"Hombrechtikon,Zurich,Switzerland",20151,CH,City,Active
1003263,Horgen,"Horgen,Zurich,Switzerland",20151,CH,City,Active
1003264,Kilchberg,"Kilchberg,Zurich,Switzerland",20151,CH,City,Active
1003265,Kloten,"Kloten,Zurich,Switzerland",20151,CH,City,Active
1003267,Mannedorf,"Mannedorf,Zurich,Switzerland",20151,CH,City,Active
1003269,Meilen,"Meilen,Zurich,Switzerland",20151,CH,City,Active
1003270,Monchaltorf,"Monchaltorf,Zurich,Switzerland",20151,CH,City,Active
1003271,Neuhausen am Rheinfall,"Neuhausen am Rheinfall,Canton of Schaffhausen,Switzerland",20142,CH,City,Active
1003273,Opfikon,"Opfikon,Zurich,Switzerland",20151,CH,City,Active
1003274,Otelfingen,"Otelfingen,Zurich,Switzerland",20151,CH,City,Active
1003275,Pfaffikon,"Pfaffikon,Zurich,Switzerland",20151,CH,City,Active
1003276,Regensdorf,"Regensdorf,Zurich,Switzerland",20151,CH,City,Active
1003277,Richterswil,"Richterswil,Zurich,Switzerland",20151,CH,City,Active
1003278,Rumlang,"Rumlang,Zurich,Switzerland",20151,CH,City,Active
1003279,Ruschlikon,"Ruschlikon,Zurich,Switzerland",20151,CH,City,Active
1003280,Ruti,"Ruti,Switzerland",2756,CH,City,Active
1003281,Schlieren,"Schlieren,Zurich,Switzerland",20151,CH,City,Active
1003282,Seuzach,"Seuzach,Zurich,Switzerland",20151,CH,City,Active
1003283,Stafa,"Stafa,Zurich,Switzerland",20151,CH,City,Active
1003284,Thalwil,"Thalwil,Zurich,Switzerland",20151,CH,City,Active
1003285,Turbenthal,"Turbenthal,Zurich,Switzerland",20151,CH,City,Active
1003286,Uetikon,"Uetikon,Zurich,Switzerland",20151,CH,City,Active
1003287,Urdorf,"Urdorf,Zurich,Switzerland",20151,CH,City,Active
1003288,Uster,"Uster,Zurich,Switzerland",20151,CH,City,Active
1003289,Wadenswil,"Wadenswil,Zurich,Switzerland",20151,CH,City,Active
1003290,Wallisellen,"Wallisellen,Zurich,Switzerland",20151,CH,City,Active
1003291,Weisslingen,"Weisslingen,Zurich,Switzerland",20151,CH,City,Active
1003292,Wetzikon,"Wetzikon,Zurich,Switzerland",20151,CH,City,Active
1003293,Winterthur,"Winterthur,Zurich,Switzerland",20151,CH,City,Active
1003294,Zollikon,"Zollikon,Zurich,Switzerland",20151,CH,City,Active
1003296,Zumikon,"Zumikon,Zurich,Switzerland",20151,CH,City,Active
1003297,Zurich,"Zurich,Zurich,Switzerland",20151,CH,City,Active
1003298,Antofagasta,"Antofagasta,Antofagasta Region,Chile",20152,CL,City,Active
1003300,Temuco,"Temuco,Araucania,Chile",20153,CL,City,Active
1003301,Victoria,"Victoria,Araucania,Chile",20153,CL,City,Active
1003302,Concepcion,"Concepcion,Bio Bio Region,Chile",20154,CL,City,Active
1003303,Los Angeles,"Los Angeles,Bio Bio Region,Chile",20154,CL,City,Active
1003304,Talcahuano,"Talcahuano,Bio Bio Region,Chile",20154,CL,City,Active
1003306,La Serena,"La Serena,Coquimbo Region,Chile",20155,CL,City,Active
1003307,Rancagua,"Rancagua,O'Higgins Region,Chile",20156,CL,City,Active
1003308,Osorno,"Osorno,Los Lagos Region,Chile",20157,CL,City,Active
1003309,Puerto Varas,"Puerto Varas,Los Lagos Region,Chile",20157,CL,City,Active
1003311,Punta Arenas,"Punta Arenas,Magallanes y la Antartica Chilena Region,Chile",20158,CL,City,Active
1003312,Curico,"Curico,Maule Region,Chile",20159,CL,City,Active
1003313,Talca,"Talca,Maule Region,Chile",20159,CL,City,Active
1003314,Conchali,"Conchali,Santiago Metropolitan Region,Chile",20160,CL,City,Active
1003315,La Cisterna,"La Cisterna,Santiago Metropolitan Region,Chile",20160,CL,City,Active
1003316,La Florida,"La Florida,Santiago Metropolitan Region,Chile",20160,CL,City,Active
1003317,Las Condes,"Las Condes,Santiago Metropolitan Region,Chile",20160,CL,City,Active
1003322,Quilicura,"Quilicura,Santiago Metropolitan Region,Chile",20160,CL,City,Active
1003325,Santiago,"Santiago,Santiago Metropolitan Region,Chile",20160,CL,City,Active
1003327,Iquique,"Iquique,Tarapaca Region,Chile",20161,CL,City,Active
1003328,Los Andes,"Los Andes,Valparaiso Region,Chile",20162,CL,City,Active
1003329,Quillota,"Quillota,Valparaiso Region,Chile",20162,CL,City,Active
1003330,San Antonio,"San Antonio,Valparaiso Region,Chile",20162,CL,City,Active
1003331,San Fernando,"San Fernando,O'Higgins Region,Chile",20156,CL,City,Active
1003332,Valparaiso,"Valparaiso,Valparaiso Region,Chile",20162,CL,City,Active
1003334,Beijing,"Beijing,Beijing,China",20163,CN,City,Active
1003338,Tianjin,"Tianjin,Tianjin,China",20164,CN,City,Active
1003339,Chengde,"Chengde,Hebei,China",20165,CN,City,Active
1003341,Handan,"Handan,Hebei,China",20165,CN,City,Active
1003342,Hengshui,"Hengshui,Hebei,China",20165,CN,City,Active
1003343,Langfang,"Langfang,Hebei,China",20165,CN,City,Active
1003345,Qinhuangdao,"Qinhuangdao,Hebei,China",20165,CN,City,Active
1003347,Shijiazhuang,"Shijiazhuang,Hebei,China",20165,CN,City,Active
1003350,Zhangjiakou,"Zhangjiakou,Hebei,China",20165,CN,City,Active
1003351,Ankang,"Ankang,Shaanxi,China",20189,CN,City,Active
1003354,Hanzhong,"Hanzhong,Shaanxi,China",20189,CN,City,Active
1003355,Jincheng,"Jincheng,Shanxi,China",20166,CN,City,Active
1003356,Linfen,"Linfen,Shanxi,China",20166,CN,City,Active
1003358,Sanmenxia,"Sanmenxia,Henan,China",20178,CN,City,Active
1003362,Taiyuan,"Taiyuan,Shanxi,China",20166,CN,City,Active
1003363,Tongchuan,"Tongchuan,Shaanxi,China",20189,CN,City,Active
1003365,Baotou,"Baotou,Inner Mongolia,China",20167,CN,City,Active
1003366,Chifeng,"Chifeng,Inner Mongolia,China",20167,CN,City,Active
1003367,Hohhot,"Hohhot,Inner Mongolia,China",20167,CN,City,Active
1003368,Anshan,"Anshan,Liaoning,China",20168,CN,City,Active
1003369,Benxi,"Benxi,Liaoning,China",20168,CN,City,Active
1003370,Chaoyang,"Chaoyang,Liaoning,China",20168,CN,City,Active
1003371,Dalian,"Dalian,Liaoning,China",20168,CN,City,Active
1003372,Dandong,"Dandong,Liaoning,China",20168,CN,City,Active
1003373,Fushun,"Fushun,Liaoning,China",20168,CN,City,Active
1003374,Fuxin,"Fuxin,Liaoning,China",20168,CN,City,Active
1003376,Jinzhou,"Jinzhou,Liaoning,China",20168,CN,City,Active
1003377,Liaoyang,"Liaoyang,Liaoning,China",20168,CN,City,Active
1003378,Shenyang,"Shenyang,Liaoning,China",20168,CN,City,Active
1003379,Tieling,"Tieling,Liaoning,China",20168,CN,City,Active
1003380,Yingkou,"Yingkou,Liaoning,China",20168,CN,City,Active
1003381,Baicheng,"Baicheng,Jilin,China",20169,CN,City,Active
1003382,Changchun,"Changchun,Jilin,China",20169,CN,City,Active
1003384,Jilin,"Jilin,Jilin,China",20169,CN,City,Active
1003385,Liaoyuan,"Liaoyuan,Jilin,China",20169,CN,City,Active
1003386,Siping,"Siping,Jilin,China",20169,CN,City,Active
1003387,Tonghua,"Tonghua,Jilin,China",20169,CN,City,Active
1003390,Harbin,"Harbin,Heilongjiang,China",20170,CN,City,Active
1003391,Heihe,"Heihe,Heilongjiang,China",20170,CN,City,Active
1003392,Jiamusi,"Jiamusi,Heilongjiang,China",20170,CN,City,Active
1003393,Jixi,"Jixi,Heilongjiang,China",20170,CN,City,Active
1003396,Mudanjiang,"Mudanjiang,Heilongjiang,China",20170,CN,City,Active
1003397,Qiqihar,"Qiqihar,Heilongjiang,China",20170,CN,City,Active
1003398,Suihua,"Suihua,Heilongjiang,China",20170,CN,City,Active
1003401,Shanghai,"Shanghai,Shanghai,China",20171,CN,City,Active
1003404,Changzhou,"Changzhou,Jiangsu,China",20172,CN,City,Active
1003405,Huai'an,"Huai'an,Jiangsu,China",20172,CN,City,Active
1003406,Lianyungang,"Lianyungang,Jiangsu,China",20172,CN,City,Active
1003407,Nanjing,"Nanjing,Jiangsu,China",20172,CN,City,Active
1003408,Nantong,"Nantong,Jiangsu,China",20172,CN,City,Active
1003410,Suqian,"Suqian,Jiangsu,China",20172,CN,City,Active
1003411,Suzhou,"Suzhou,Jiangsu,China",20172,CN,City,Active
1003413,Wuxi,"Wuxi,Jiangsu,China",20172,CN,City,Active
1003414,Xuzhou,"Xuzhou,Jiangsu,China",20172,CN,City,Active
1003415,Yancheng,"Yancheng,Jiangsu,China",20172,CN,City,Active
1003416,Yangzhou,"Yangzhou,Jiangsu,China",20172,CN,City,Active
1003420,Hangzhou,"Hangzhou,Zhejiang,China",20173,CN,City,Active
1003421,Huzhou,"Huzhou,Zhejiang,China",20173,CN,City,Active
1003423,Jiaxing,"Jiaxing,Zhejiang,China",20173,CN,City,Active
1003424,Jinhua,"Jinhua,Zhejiang,China",20173,CN,City,Active
1003426,Lishui,"Lishui,Zhejiang,China",20173,CN,City,Active
1003427,Ningbo,"Ningbo,Zhejiang,China",20173,CN,City,Active
1003429,Shaoxing,"Shaoxing,Zhejiang,China",20173,CN,City,Active
1003430,Taizhou,"Taizhou,Zhejiang,China",20173,CN,City,Active
1003431,Wenzhou,"Wenzhou,Zhejiang,China",20173,CN,City,Active
1003433,Zhoushan,"Zhoushan,Zhejiang,China",20173,CN,City,Active
1003434,Anqing,"Anqing,Anhui,China",20174,CN,City,Active
1003435,Bengbu,"Bengbu,Anhui,China",20174,CN,City,Active
1003436,Chaohu,"Chaohu,Anhui,China",20174,CN,City,Active
1003437,Chuzhou,"Chuzhou,Anhui,China",20174,CN,City,Active
1003439,Fuyang,"Fuyang,Anhui,China",20174,CN,City,Active
1003441,Hefei,"Hefei,Anhui,China",20174,CN,City,Active
1003442,Huaibei,"Huaibei,Anhui,China",20174,CN,City,Active
1003443,Huainan,"Huainan,Anhui,China",20174,CN,City,Active
1003444,Lu'an,"Lu'an,Anhui,China",20174,CN,City,Active
1003445,Tongling,"Tongling,Anhui,China",20174,CN,City,Active
1003446,Wuhu,"Wuhu,Anhui,China",20174,CN,City,Active
1003447,Xuancheng,"Xuancheng,Anhui,China",20174,CN,City,Active
1003449,Fuzhou,"Fuzhou,Fujian,China",20175,CN,City,Active
1003450,Longyan,"Longyan,Fujian,China",20175,CN,City,Active
1003452,Nanping,"Nanping,Fujian,China",20175,CN,City,Active
1003453,Ningde,"Ningde,Fujian,China",20175,CN,City,Active
1003455,Putian,"Putian,Fujian,China",20175,CN,City,Active
1003456,Quanzhou,"Quanzhou,Fujian,China",20175,CN,City,Active
1003457,Sanming,"Sanming,Fujian,China",20175,CN,City,Active
1003459,Xiamen,"Xiamen,Fujian,China",20175,CN,City,Active
1003461,Zhangzhou,"Zhangzhou,Fujian,China",20175,CN,City,Active
1003464,Ganzhou,"Ganzhou,Jiangxi,China",20176,CN,City,Active
1003466,Jingdezhen,"Jingdezhen,Jiangxi,China",20176,CN,City,Active
1003467,Jiujiang,"Jiujiang,Jiangxi,China",20176,CN,City,Active
1003468,Fuzhou,"Fuzhou,Jiangxi,China",20176,CN,City,Active
1003469,Nanchang,"Nanchang,Jiangxi,China",20176,CN,City,Active
1003470,Shangrao,"Shangrao,Jiangxi,China",20176,CN,City,Active
1003471,Xinyu,"Xinyu,Jiangxi,China",20176,CN,City,Active
1003472,Yichun,"Yichun,Jiangxi,China",20176,CN,City,Active
1003473,Yingtan,"Yingtan,Jiangxi,China",20176,CN,City,Active
1003474,Changzhi,"Changzhi,Shanxi,China",20166,CN,City,Active
1003475,Dezhou,"Dezhou,Shandong,China",20177,CN,City,Active
1003476,Dongying,"Dongying,Shandong,China",20177,CN,City,Active
1003478,Heze,"Heze,Shandong,China",20177,CN,City,Active
1003480,Jiaozhou,"Jiaozhou,Shandong,China",20177,CN,City,Active
1003481,Jinan,"Jinan,Shandong,China",20177,CN,City,Active
1003482,Laiwu,"Laiwu,Shandong,China",20177,CN,City,Active
1003484,Liaocheng,"Liaocheng,Shandong,China",20177,CN,City,Active
1003485,Linyi,"Linyi,Shandong,China",20177,CN,City,Active
1003487,Qingdao,"Qingdao,Shandong,China",20177,CN,City,Active
1003488,Rizhao,"Rizhao,Shandong,China",20177,CN,City,Active
1003489,Weifang,"Weifang,Shandong,China",20177,CN,City,Active
1003490,Weihai,"Weihai,Shandong,China",20177,CN,City,Active
1003491,Yantai,"Yantai,Shandong,China",20177,CN,City,Active
1003493,Zaozhuang,"Zaozhuang,Shandong,China",20177,CN,City,Active
1003495,Zibo,"Zibo,Shandong,China",20177,CN,City,Active
1003496,Anyang,"Anyang,Henan,China",20178,CN,City,Active
1003497,Hebi,"Hebi,Henan,China",20178,CN,City,Active
1003499,Jiaozuo,"Jiaozuo,Henan,China",20178,CN,City,Active
